,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,y
182,14.345189129715319,-10.078994740855023,,-43.45012986777074,-23.803731081320247,,,-36.72862821976593,,47.3214245635846,-74.71516089561351
183,-18.83275885716129,-75.21717408415913,-2.9609705013060985,-30.460061748773853,-146.13265939398136,83.7921666006584,-164.27090606303472,-21.786316992725357,131.91110732694233,134.3157944903042,165.2702751644469
184,,-59.60480559934571,-15.292522437435366,,6.265652489317371,10.13956255871756,16.687817474267035,,-31.3506519757964,-122.6078447560645,-49.857361255563376
185,,-76.45992985956649,-52.88665729350039,-32.536468402951016,,-73.66954044037955,82.23421340316804,-85.00845223028237,,,90.83939028928407
186,123.32536495177182,,96.73775070655054,,84.82776535330407,112.25887266433897,-63.915740549613965,,,-233.5114624697223,81.95868410852717
187,70.04558001563181,53.27145285791285,-1.1206865394236525,42.990122939289506,,52.20812814047511,-25.862645722041645,,-104.06053666604697,13.903908497290196,-40.398408567354316
188,-19.950124267868308,-49.79518960185995,-24.214593966640436,180.57275737873738,-47.81914436902269,36.959566608697344,,5.229018077111113,-29.41655758375208,,-79.66964365512406
189,99.01312860834707,46.742914421915735,-4.815549338072991,-162.92638828006955,124.34312118301567,113.53025373801351,32.06755205750934,19.029236849178407,-27.061743498805136,-5.662040408837096,222.62907095056846
190,-46.106392128929826,-84.57166799989533,125.42151944079438,25.411360465475184,,-25.662353046552383,,,,217.00393115738095,-106.84345476252258
191,139.73322959413073,-106.74990019749902,-185.11685535691095,-101.76326553985247,-101.83065957962512,,-7.1122017999136755,18.298063241362474,-47.811712733421324,-240.69843459237018,-239.3674503298568
192,-148.9952474143871,,222.70457262231474,-57.2350393823666,,183.5641962337798,,18.697123276853507,,,190.3958159646859
193,,-187.46433866826334,-56.78530209130136,,4.719048321142396,117.44886580524306,201.9528085113953,94.51920791539719,154.94997336791602,,96.62609536540268
194,,-22.16582212830244,-178.99314584653075,110.43663253866353,-66.16921374128351,-60.752420641719105,-126.73994298198758,165.3839211657013,119.93585923258124,-162.49507241166475,94.44311483562713
195,23.817033378075873,-161.90448999242236,-4.707845532734392,,-178.03874735440374,73.53005678732329,-102.31763070546643,,118.78523499643465,-51.68206177159726,-84.71244852142115
196,2.7941109605580894,-29.311654426485983,,-69.2251948265648,-145.2703326846586,-26.821038600030544,158.8317708472526,,,-70.86429989590097,-288.2877617157082
197,-14.444925571030556,129.09848794483446,-10.071383508291955,-84.7379426593443,,,-166.96740347747829,80.7181716090458,-137.90067711628217,-54.53214590985439,-300.9031463064927
198,-181.70568992083895,-35.55368998340209,29.64172473737951,-41.62638947400027,,52.637216638485796,79.96041199277491,79.49400019219335,50.44888379626698,,13.052607568074329
199,-110.8816227592438,-112.41718301756289,,33.29432589798736,59.41631487721807,-60.02486942225889,145.03029977757913,168.24956329327924,-35.898387564071534,-73.62227181578747,-166.53058930464243
200,31.58975151994109,-37.06742048580998,60.87032259705708,-113.98399117677114,-183.18321575711613,76.07756231490463,120.64065712341964,,-106.10264747351297,,-197.17682957714447
201,-55.63206796119019,,1.3626085729844803,,,,2.2365570053686215,,-96.64222202244892,107.3162236637374,-153.6458351452187
202,-70.53345414496913,26.305621567612974,91.91563083999247,47.08565606291775,-115.86944110774957,131.04047517984486,52.461024545108415,137.1086502769095,6.942968904061518,176.85378206201509,35.977942686388545
203,-125.12995393327144,-58.3037707112851,,91.8275076552371,-148.42969062497912,,-73.74948585997056,67.78648974709724,-27.57839533075416,-41.681349316356936,-138.27155025159556
204,,,,,44.78504568294942,76.72974292324758,,66.67399159381529,-30.679630901886934,195.0177267536792,45.040639274360004
205,35.662572214692254,-9.058449217841316,-16.68347658636485,,48.07988288503673,130.78243320748982,,26.236493103647568,143.93197940147098,79.62103301717627,102.34376878728597
206,-36.97227391753248,18.381032232003513,100.53479033552308,82.71436373480738,59.85376352687675,-0.6875364863038586,177.91978118759366,-224.5585339809709,86.38891998492501,-8.03311924174689,-14.417793723395022
207,28.887134612998505,23.201643114427284,-68.95876948367473,105.28957352338979,64.84389640446524,,,103.0482157377211,34.782004025532856,131.0961408559091,30.673259187458427
208,-79.5685367915312,96.15489624250682,27.692121274391084,,,9.773056624514552,-52.28384311699177,161.71344885411415,-46.92332203290781,-45.315280890654755,-107.87949839740087
209,60.43128047260855,-56.85851568581397,-58.839781292422224,,-36.942863567637644,118.77668753247579,10.200135236371773,10.080334466174461,-81.09228327209752,-38.65083375012452,-129.5908736124294
210,,,-75.379172267739,3.2849850102863556,103.46759317571403,-22.991433040575586,-61.75146342099732,125.8550730922686,48.603637376011214,,317.93777010035535
211,145.98561018319216,113.68886521327919,104.00011766442283,21.14159168275858,29.616045764873743,52.894146476575976,58.67748181588778,,-23.934622750131783,28.599061298486223,40.200797534010675
212,-12.788348835095626,28.561929844686805,-159.60153016554307,,155.8435923465456,,,-91.42129022796429,-33.58292567971482,2.8277633032802365,12.688954513300956
213,178.97358742415798,10.480637445404934,-144.29063003367716,96.72922424742238,-184.9946140234146,-64.69192377540121,,-152.27198977403745,,2.61023519779906,-167.82024139422793
214,,,29.309157300406767,-112.51553862720452,43.974807541839105,155.74057850113644,15.604843311820678,-46.799218195086034,-42.03195090672726,,-175.4463641351787
215,-16.42261435114687,,,,-41.94286396606875,24.858403587605117,57.11909969685565,220.8124323015857,,-138.1792021576321,-110.43724841781906
216,-43.29799205336205,-99.64022824142324,-51.50674897069205,88.6940413312395,-99.72088241079649,61.82443976603551,-33.50650875872925,-69.60899072577763,279.9457670132823,4.100841085661858,34.01777664674354
217,,173.68439870881284,119.9359045190049,27.140978869528166,136.2448205606214,-7.339665990466278,-54.42766363419366,-143.12041679316087,96.73586618578344,,237.11280220528144
218,-50.99582568217179,6.849172420396811,,,108.21950840415401,264.07484756855996,133.58739771606207,,43.251592956697884,-111.8732347095131,228.56212977077868
219,-92.37934647229355,-106.15910634961119,,4.208681102381159,-88.46501687874463,11.147134140023555,-121.41218602078499,50.73402980766657,-5.034264639506992,-10.483991104106343,-146.4645222354032
220,25.719255202236113,52.062268143729526,143.2576237057877,-75.15229798196849,-77.28066686194104,,-0.5076125673301898,-45.37717490023207,-29.265705216727856,-70.7150274726709,-51.65000099427188
221,-25.010652407182242,-90.75550922565436,-73.70166512791026,-59.00414846440039,55.89960159704361,-59.21668098539995,-16.316058768589016,4.0208097920599934,-182.81618109867347,-173.5455962203436,-179.29518472767796
222,,,115.21035374476327,6.907765163181971,-44.60518599246563,117.91925897571511,28.18920739678944,-6.736025313417629,,13.752708796792538,-65.84994084775157
223,,-29.917008555987056,9.026906302759398,97.91319186966928,,,-61.806700620899115,,-128.01351003374666,181.5647879943851,16.50626878204098
224,,136.24559411100324,177.79269382490685,,23.52478817164583,124.23851254559169,118.45197491511475,-52.733170614388136,14.487453043386061,-27.23793633996469,27.99039358036788
225,233.0610900759861,27.538202384758765,,203.03112417896494,,-110.65922172002549,50.613578972856224,-18.084489034948223,-53.22566775346284,102.19640330862715,-122.90339543243661
226,-33.07405555574848,-59.27666692523984,,-202.99393637141216,-30.536967232724848,,,-32.71180899056941,-156.30906009744797,,-173.81846686996954
227,-171.05398283705134,244.5602036465524,-10.59438265333628,,14.70485160421039,,-106.9160341983493,,174.93260576947688,107.61601808160006,114.40513565490558
228,,,239.8806195040546,262.1517308225859,-122.3713750261399,68.2320683844871,-10.994617771238525,-1.5178389327201134,-40.62220182019239,52.75729860628295,-129.1189407367993
229,,,,,27.604295922841604,121.74236035055213,,-74.54713567099184,,-52.33382291052919,-108.52307446479593
230,154.6741159791425,,98.46825364102028,,,62.42535007734477,,,61.294617838072654,80.8093365578214,239.3544114330051
231,,,99.0909080841363,-23.560839440607147,,-37.574812305576756,-16.13486016972209,,-34.17439816031137,-60.45420048050612,-47.80723117345085
232,-0.9706669353928585,-46.8511212781045,,102.88286953873227,,174.94684351935513,-103.71741811482336,58.75934760647644,18.861847847842284,133.03428126291524,51.94339475144869
233,114.37388351821353,154.0221825569712,-47.22394594183627,-48.97182796419015,57.24260857190093,-27.685733668889277,163.49067943826984,-11.512784069554618,11.39922861979845,27.49398637588878,32.5300029394415
234,94.74194973516936,-103.47977560737363,131.40172310339565,,142.88658441713687,4.749174345531413,-23.568964266729687,84.8668203794648,12.331605888487369,-37.7257523422239,173.32702831362934
235,55.17893407664668,148.92755161061123,-124.90851255450661,,-151.11886046507124,127.32013731938328,35.90337640183592,-127.51185226475097,57.18812376485371,,-50.90164168200258
236,,119.91494312949862,190.99677515710042,,127.99311543278252,,83.41153931449327,,-53.960277611295005,1.1965288070382194,94.17939938206933
237,250.72970489858366,11.341297249832726,70.99380636798395,49.3776578761822,-30.798556670619558,-115.82909750043926,,-249.6345012797927,60.9903050776061,80.49650087312297,87.27430905982423
238,57.50862463462786,-123.58553975043003,64.53618624260716,-78.89392268518537,4.770351634118832,-183.93799085305588,-56.57190366694056,,,-22.223033169644484,-284.1351798503951
239,141.37406187838505,-86.61078574376143,18.772563436140814,142.96875668070737,-37.20061751882172,135.8728387189887,39.27558619975434,-32.689049050098326,,,171.59516017463764
240,27.548026794932813,-10.980929982702525,-68.2707057715042,,80.78395206761616,,-21.650042905407474,,-65.84969124444216,54.92570638029242,86.1879389892993
241,,62.74456808191656,87.87386025377522,-67.4933808583654,51.86124313892263,-123.20956442350979,52.52721502033306,-186.84915663281154,51.40607676208958,-19.133156073755096,-30.203774209178945
242,-77.68701763451105,,-43.420946437167885,49.383979273606,,-21.416611918477695,69.38026600352109,96.89403706009557,-1.8389815723191805,179.51702632670754,-138.8723826342676
243,,,-155.48992013496616,,-18.953344952655407,-56.85394811009509,-155.85553457007063,45.54366845657061,169.56116754152143,-120.51260855447762,8.528258625066043
244,-47.1708320660497,48.90984944137691,,,3.1009490285396546,29.783844512811903,55.323440743503774,17.22157107752518,44.894949824181545,94.44336907133425,121.54619392813008
245,154.33153666369958,94.59147586424311,13.335331820491685,147.02539058120038,,80.764710772886,-146.86893976792115,-33.51180140199825,-84.64727033119098,,-193.7620669366771
246,-21.23749188056773,-58.7999828330796,117.37218954333922,162.33220806328922,39.53135464042937,,,163.4066808294474,-16.208255884475538,,71.53374764341814
247,-78.86684196957457,-49.63554469575485,,,-86.57456490052886,,,,159.2253661595692,,46.48281553913772
248,-37.62520970916412,41.64999123444236,,-96.75578228947018,-41.99763789285972,-8.901002479024871,,,,,-146.36990818550913
249,-25.350197531936054,63.15589732332686,-152.87760614767305,91.32410332080177,61.554239936005494,-125.35549275763248,-43.979867966322885,,,,62.447274431609
250,-139.60319318332614,-25.46987580982025,,,95.25587977479543,-70.03624451252907,,55.013796840980675,-34.40264023841839,,38.67100361647606
251,60.39931664383735,110.19884321517428,68.18687534645166,-140.35034878280877,,17.974589857341762,29.043980262210212,92.14302609854033,-9.79404538763577,172.41942244582995,-84.93449073957024
252,-1.3639276243791476,16.355022697846337,121.1066974426574,,-213.79597434430872,89.63007783400614,65.408656017588,91.61989331807541,54.05225341678593,,-63.70375681521659
253,153.32292278265595,2.125213033834825,123.64897233966077,-59.735696556256315,-8.945624759592228,-7.402707261765058,-14.860373045312759,-103.0089831167063,-78.14981584656515,17.312008853368795,-62.021846103009025
254,49.949685924471495,44.0823473768783,,164.37600547067444,-94.88474846747515,-131.53806707559988,-35.693145013728994,119.03271885671607,7.036683956874179,-46.08102210511835,-148.969563455517
255,36.132532166952984,,,-12.46596392509717,124.01300151308403,,-27.59310790458241,-38.12743719319505,136.75906216272313,58.07292581786907,309.30107080330947
256,238.49858433664167,47.912127639125124,-61.13783294030161,-4.8000929076306456,35.93362347823427,126.12718489342348,24.000480243409502,33.758661924041796,147.8318515966337,12.236565644768302,206.32307446759336
257,,,,-44.637018396143226,-55.974593405038,85.01954197114476,,,29.605407200719153,,-41.86687039274517
258,-125.82251876032835,33.75345553709172,-16.749344442647104,,-58.75303152373912,,120.64784235952553,3.0480876918339415,-53.714603242298296,,-48.36793015353887
259,135.98618896371235,-39.10705789552378,,97.10377214053385,,133.1957861889198,86.63637013645014,-136.7901499977781,,53.510390526131026,310.4695133044515
260,,-26.50741719324483,-115.3078215796098,9.04888411359356,-77.65540304728013,6.052494380724928,140.58658125357482,241.96144799203236,-10.92694827638852,279.70627685790436,22.878557359758965
261,-37.05361759062811,-106.57419125580701,39.444392482340696,-206.7980796871297,90.74404198546434,-138.79855362746812,,,-2.8475114283118463,324.07604688418144,345.95252175277767
262,-23.03334953814682,60.228646648157444,-53.26150558743761,51.094130458575705,,38.146732749147375,34.29321012925912,-26.816888856518528,5.146846839284513,-7.962496141070867,14.329819035914426
263,32.05074913345584,-51.97232682444559,-11.616139345340931,-130.48685487605542,,,-26.11200024334413,270.23676841025684,32.557561553239516,-14.127473219761674,-70.60922499099847
264,,25.152505665781344,,-28.504367036994978,46.61148579788163,-38.19917857475807,,-72.42277764479387,-73.00339485256629,84.04718414225265,154.87534371723845
265,214.56203450447185,31.793117919608367,61.61585266383294,,,-199.39323219637444,,33.126966175246665,-2.1677766671094263,-120.27220796877086,-231.17233120825077
266,-64.79530223368927,-48.49127176406916,70.76014287025733,-20.817331116503727,-243.32401029267135,,-49.243592635621525,,-165.07359367416362,-37.601066899685996,-357.0457672154543
267,40.54699055060242,150.71096830130006,,118.58016887985576,-59.904940867808556,-61.752302203477925,,-1.629935555934707,-150.9919279123045,-226.61972577540146,-350.57129220533864
268,-5.7104237728534555,22.25981579278258,,64.92518303768415,140.88745383616202,,29.186042417957598,267.7246976879137,69.02145396137708,88.69943596843997,258.1832497263417
269,,130.29502069788555,174.4376208048055,92.81635212546054,-191.84492102734066,-109.762774179138,-94.9293870180699,,-58.243343646172875,-97.11126634164059,-293.56001652489437
270,108.38214528414846,,42.3837083345223,-27.626433730819382,35.038371827815084,,-217.19689330391262,188.3376967092021,-162.73544726089077,88.56335457649504,83.54059521095378
271,144.99464246179886,-170.93758445121142,,-101.40283508836225,-30.814674497922084,83.83606169738906,,,-8.981012482281518,-68.58150323959575,-51.22226838109832
272,-119.90508189882851,,55.92648606413443,-25.684716093482734,,132.51954245891883,55.42816077978269,,114.9792214784878,,-60.088718613773835
273,9.75393649050174,-24.602444414829623,-87.23639437941114,-68.46681992657079,-68.7913745262,,-105.53985253414557,-154.68450156350036,-242.9407155781997,-40.127452840094215,-215.9355589250596
274,,,-5.657222108099982,-2.4206860636421488,,110.52370235042113,184.86770124212666,,95.37682820677202,38.29407233709258,-16.52223557436109
275,,-129.52682306035354,-2.5302845644722938,,195.21750857521496,-97.2274207526586,169.2018280023723,-48.666088129499165,,-154.34893960032437,-74.0912226740933
276,-35.308319472856894,-7.042071412651128,96.8873530081375,-100.17949790174848,-62.642933020070814,24.220180792894755,,-70.0879310141513,-198.81822948857445,8.37021372173479,-114.33382951966063
277,,35.29031639213912,,-34.349039584227484,55.696092024347585,20.70379361581718,-175.86004064114275,-73.1767050364332,-260.33312648445155,,-111.95364281398957
278,13.271468555535563,,153.36941276457475,,119.83186139893445,,-94.92865153376191,-41.94628460290593,1.2796803143760633,,315.80832850618026
279,-140.04584418010887,,-44.528713498101325,5.9491802549627115,1.0827411303006507,-16.369529212603897,,-52.95343363234781,-37.98719506012585,,78.52694129385311
280,160.12511732558764,-198.40777536352965,,-74.49378127305987,,182.30203802401937,,,74.0946895613708,,255.8333619499653
281,8.776197756780883,83.28786224863244,,31.967515845435685,-155.4259144274959,10.770593468072686,42.950762220209185,35.41162027061745,117.7562670123876,-39.94677816297065,-176.7815447015049
282,123.89769395502807,,64.1863668858934,,23.07548388118559,93.42110879660649,-44.550204435792494,-24.492303665687736,-93.48430259004972,-164.62756776513353,-52.876901100766446
283,,,-101.41644978052922,,-114.5493890575546,144.60378065676858,-155.32906654219676,-74.47605665607178,-154.70918627085575,,-84.16507843244314
284,18.879463875451357,-68.91884988484384,,66.13622538357384,-169.55706328339855,140.8187622803266,,,,,-156.71258727417276
285,78.57208843576595,,-2.141547703685212,-24.505755375714173,52.827716999329866,95.205738368014,13.899838545227441,18.72144065206158,-121.6314858943758,,-19.325552546347218
286,-90.65913203630642,107.47665985524347,,-39.41246852280823,92.53523137449586,7.161583986674,-99.55713045080863,3.2842012544027166,-158.89565384234007,,135.74128826863767
287,,20.416199583954,,,-17.00288120522276,-19.601632029284417,-19.73503883485063,-71.4997082366739,,176.37717028462424,37.852221718990414
288,-32.230022181916524,-77.42598227860745,,91.84793445682406,-74.50193626900172,-139.02372470760173,-126.8387482967033,4.2606507169114245,-113.63279642539518,-27.170021025665992,-272.92748037819376
289,44.4996424364579,101.66757772889116,141.98172733479296,63.4220104648003,-60.66682348400986,40.95647010496389,-130.09430417505234,,,-7.722827893368953,-100.16229677867545
290,13.928956046290796,-21.68575320708583,,,,-24.60741834336817,-55.22188654063556,-35.818842728097714,-80.79946216943021,-197.2916371403898,-61.54870040228271
291,61.98634598901125,12.895655591638997,200.21414618263523,,11.08053040645222,-37.34714493708393,-143.74766111040174,-129.36062095792636,-100.42990188329878,13.53600408361878,-27.839485345557748
292,61.09193137716472,,-47.23133259819939,,-44.46442936958649,,43.692005698880884,169.76705956436786,128.26801809513674,24.438601527612214,60.91481563442612
293,,-69.75798266321614,-41.82048036654672,157.30031578734253,194.49359765635282,-2.1332293968408553,-75.15579234301713,58.807789259162355,-117.52515096720563,,135.56259978736549
294,-63.08811934368176,-26.127389936719702,26.644027657929154,,,,29.948590713088443,-30.7497606948412,-188.19517869586193,,-152.30925344950433
295,7.162724895266254,,,,139.41842430809024,40.541667621564514,6.918747285066418,,-273.9890902683318,-31.90640335615337,106.91108680301113
296,32.27223811236645,26.302308811638582,-48.70258591776763,16.321525168289018,-144.23278777209526,-13.859795968034463,,,-105.2429908709625,,-143.2318086155659
297,,149.8557975157756,26.55307404588016,-97.24019624807721,-66.1834860506643,,-93.31526184417076,,37.79944333932419,-90.32891316519081,22.174866857942874
298,66.84831975423002,,,,-107.0452374124848,,,-25.89925626147036,52.51693955387149,-75.62931602954835,-139.57372283538362
299,,,-2.5181924844780315,-144.64350204092472,29.279526922144445,113.97011747787462,130.26769134491656,,,-6.1745962796382035,27.37420391426547
300,,36.28640262755965,-35.31972136673246,28.72315960783627,,-18.351289211102014,,136.3139673525155,-58.978004710194945,,18.7895952356496
301,,,-37.80679794927118,-81.0092446216504,-197.51393284667853,38.60189881925517,-60.18096981310196,-57.6152287691311,-39.714390181922056,-93.41322247393748,-349.62717835959285
302,,76.59840654423346,106.66273172585821,-162.36911719226148,-15.79542782834246,46.16797099150713,-141.84294612633533,,-135.15445833972666,,-68.45374337582376
303,-47.01343432338161,0.5923818743327834,-82.61355861544683,,35.06717689021415,63.67856889354866,-20.43584017617565,2.078133700658812,-48.64395442411329,,13.259008492375116
304,9.622189647076738,,,-51.90785519571174,,10.09172913840554,-26.952456666324732,132.73607089904152,99.88450105819854,-23.162737721811897,146.08678785976096
305,,2.593517270683387,33.078092864143635,-69.05979084830314,21.617154369650738,-108.81003392755213,-77.99598199113164,,-171.6007281136433,54.96212077456166,-62.88027746206341
306,-40.267793317367726,-92.99429923574836,48.289367422518616,-146.00208118394565,,-139.13460509832194,-55.35194468798766,-47.64624510913279,-35.40115702765066,-147.89907735630868,-377.5226609339424
307,,41.07340228610172,-29.625568395876297,121.91989421951486,,5.694823378589456,199.46359635212727,39.07069559124915,,-171.00753329259294,-270.2316927922955
308,,-112.83361578046491,-78.84812560736614,44.908384606314264,,-10.396292780848807,7.929049932248382,84.10301955567601,-103.43031984790704,118.79867954982852,56.87212416379217
309,-193.6916010577721,,149.07226489293632,91.02644512495993,-13.557372767492595,59.834435426614704,-180.12493205783474,,-325.5624197198487,-134.54137132970777,-238.5843112450494
310,,,-158.01719836274603,,106.83187128282894,-230.57317060262866,-79.81293941136396,,,-114.22875855051207,26.638702249439167
311,159.3845875568185,26.204675159842427,19.075616242300743,,74.84844266377138,,,50.63243392574168,-42.94947306761789,182.45565317369903,-47.22240088477304
312,-133.08244620004547,40.386152120641555,,,-22.55408251014908,-13.975657017661922,69.61165622030269,,-35.73073124921745,-69.5341579270803,-38.09079349106581
313,-144.48406877854023,94.20750292853927,-24.556191520221308,-58.66561610458573,,-18.965284402898824,98.06322775602342,61.18578120418775,75.02750895290733,-36.245295427182825,-78.43931066606413
314,-66.55570756934688,7.208778240729109,13.326816750266493,,,-114.27927508055018,53.057872123393835,167.41902415910312,,,-164.17250536719
315,,-66.95465319695894,45.39627175564597,-153.67669899696952,,-5.991363248354925,-53.11652147494682,-68.91924300732857,,57.53424004122303,175.8682007711825
316,59.129754092035824,,,-43.56676426042828,83.617881274407,,-66.12086430508946,,-29.729598482101615,156.7041809992057,-88.1624934768166
317,-113.46062901036191,,-16.05562183384724,26.311444282289674,31.160839743159265,171.18309233980412,,,,95.24010415020796,212.60595021707383
318,,134.62232147716566,,202.02552286027148,51.09519790964217,109.75731899039396,-41.09375260942023,-166.2940351373114,45.220520590879275,,-15.592019221182
319,116.84132462540393,-167.73408425102704,25.163580846191564,32.623160014187555,,117.32683849371224,-29.792842470627868,41.81090149050748,-15.88584745737931,60.49655463989239,301.8098932061985
320,-46.52871109999906,-41.26694251155116,-94.9976241091595,-69.74054994434672,,,,-67.13008695359423,100.41785296187862,99.9787266400488,-136.53683547569148
321,47.6270883384895,-89.92517340656838,-35.32765104218836,-35.46151515125276,2.995207416565651,-97.6279590806227,37.97932540622831,189.87568157527014,,103.23954584087997,1.6533078424357939
322,-31.152109432280973,,,-60.93030017185299,125.60312968527951,-152.17574930174115,,,-72.38434325494714,,187.27719052065106
323,-98.93778991538852,-44.56427243864702,86.1005703238437,,48.88488511574446,-95.9135692168198,,,139.77028946695435,-138.54465128435157,33.25230104871461
324,132.07306285700628,79.88394186493582,24.974986866178966,-197.6935939009035,-12.848690621568762,124.61831126801903,18.897829745047645,38.07755251209679,-120.7574437471133,8.564339436131121,-210.92096464646553
325,120.3009352745253,-25.236112258086568,-22.406185108628343,-106.93176173061569,8.984669565055011,145.7512892811794,-117.84534762674781,25.62031707006988,102.93306640437225,,9.847127475396206
326,-52.35912677519002,,234.87755713695546,-161.91508833232842,-203.91800126043026,,29.12161007913644,-59.54604166832325,,-14.830266368317519,-196.71382460823943
327,1.5491904700989727,,-297.5802689156439,-59.837292353082304,-320.15907337770744,-113.32822113456726,-125.5180537404384,155.06457059725034,4.053153262830709,165.86714234246844,-288.0923732847255
328,-88.24551687550098,-80.97625140536326,-127.16840166477633,,,,-13.419780896820544,,-138.52355079169743,,-188.4638469837481
329,,,102.07003162831454,-35.13514443119767,86.20115223712205,-51.10682223195665,-72.00045883012191,-34.716051309071034,90.48345582097843,-7.581831420150972,159.34425828359508
330,-81.45837497095361,72.70203579257708,-13.593351208067544,51.1124883660109,41.34395861917944,125.66535205487558,-12.431726896637466,,-17.902277947808017,,13.777258835033194
331,,,-61.744198760011216,-61.77464544162129,-221.67845254926272,-50.25029542001141,,,123.87810791472285,85.4551934409567,-240.09996235758757
332,84.54565939449218,-40.4513335082668,55.96042017158715,,11.30401238943351,,-46.82559411521737,,,37.44012218461843,-46.07281554549946
333,-96.24984701401904,,,156.38030191833153,-36.022301937556456,92.58390866325708,64.51456089755479,,,,135.5344415631665
334,74.56383049723914,,,-61.70952754372841,-49.037715724231866,,301.94582286733265,45.66574090200227,-22.11886790616373,-134.13229572266266,-48.04342784003913
335,50.287584301865884,75.21344068925484,-33.057698939263055,-70.31572203313944,-51.74525468262179,19.421844358579378,44.41317562328258,-4.322422460366631,-142.20043764005084,-224.0483664648463,-210.99534683943205
336,-0.7581226719516027,-44.690465189478154,-264.72755296903523,-61.777159389562456,32.22036985109622,,66.19751802539405,,-5.574249151475413,-70.3858486801572,79.18769168957937
337,-181.40252007407216,-73.51487867904478,76.04030474709046,49.20177997343361,-13.746973150880462,16.348866836116997,0.14056914593380973,,-86.50519806932763,29.485846806203558,13.399843200938122
338,,,43.44596451594177,98.36653590272986,85.2373839477756,-245.8029030832388,17.81845238516012,-78.66696035100107,-130.7086213326822,-43.56261427530648,83.92763478319613
339,67.2929842408796,83.06878559791969,-18.643001629039144,-111.13400151050014,,-13.113764015165371,-69.51402324642498,-168.9305550042888,-132.74475671322233,-22.004683126880444,-184.54537996385912
340,,,-5.005989435113914,20.43230031966292,,-17.893889920810892,,9.006209514281906,,58.40666695653294,-61.6188933201143
341,101.52243744081544,214.36112943436663,257.7878115014808,80.69941478648713,49.36625079945606,3.0346680921014593,-62.10328099026238,,96.01583794170926,,6.120049710520561
342,115.66714365800807,,-29.018355717033124,-16.79845449164338,4.730109352751093,,,,25.400122105696994,-130.12860810740145,-142.78327795810208
343,,-120.76493807882859,125.62110454408202,-84.86961854776989,,,4.313347685101504,-171.61347227335784,,-132.12379191856954,-109.80444492123685
344,,-3.5357104554372727,54.03359216072746,-147.07530120706306,27.4757635822323,61.95356143315466,,113.74311201426278,-65.77911737943545,,-80.67177153998088
345,185.86426086653282,70.94669275340766,,,33.44953070284398,23.56502040597833,-120.52815899343992,125.86715270886415,-55.4629589643481,-136.83555000530302,-17.23413863158984
346,,10.031219007523536,-187.01513143857082,109.12499988789237,8.607522220748953,-196.0918087127507,-41.700067403354254,119.11967280562811,,91.90445422605926,75.80479369262585
347,150.24036896688813,-120.2030976213659,-11.145930626047177,,336.8314827446161,-13.652800281797015,-19.501519426539026,-82.0206029515435,59.34207476768051,-9.24067562317979,335.0545966809272
348,-124.69666027690351,-40.600070421787926,,15.472400261856464,,,68.5196854124586,,167.33011108589636,,-77.304139031288
349,-87.40268159240776,,,,,,70.99827138141576,188.50605893324467,-167.50683107166574,-30.746111770201196,-104.78754321861868
350,,67.93450458933017,,64.49761171831976,19.84509236605257,-19.470021446530087,,34.856451208690174,116.01514330619882,-84.30226168869807,112.04315021618577
351,31.710979930573806,180.7053307346794,14.477449288760274,145.53700960438425,,-3.5786885876948644,268.95218874477996,115.23680354789951,,19.034061343539282,168.6573966704582
352,-93.45693095861573,-77.6767640728546,100.90967001507352,65.0705123523857,72.32543372171799,10.486462612833078,-101.30863255696538,,,-62.64575805740353,192.04180954308012
353,-49.699868226187014,91.6850980974341,-4.262516795407981,-50.46372337334173,10.78902118461658,136.68647576800603,-87.74796768368535,94.24041494062415,6.835900264503268,34.996185277142814,70.06616767432538
354,-178.0625521938668,,-43.5855865494093,,,,26.78857319582949,-169.977591403192,,,135.69402531223278
355,-161.9741445205487,-3.013766361347047,-64.69720853573368,-44.144348069899294,,-19.44949689690921,183.47760239927504,154.91385161176262,-109.89824406696269,-63.90783775843624,-127.04647962605827
356,-7.559700473435169,-62.104377805816505,37.23304116408449,,-30.041413259725232,,-139.03943231889795,20.956699756730007,-47.75401778046901,14.296271372615186,57.31509355495571
357,-27.113873682943968,31.710568737554556,86.02123361928098,13.508087048708603,-0.27886290765064836,264.58468741294485,0.7899522297564928,,178.41921729419286,-23.897950458678157,74.49536091541171
358,-59.31479886898714,170.59111178470766,,44.540340461710635,45.40935147563177,,38.402861420997006,-75.92945259935729,,-44.20051263880964,-79.69027938083937
359,137.3165916419731,-68.37577066357272,,,-95.9187508226947,-64.53525599786545,134.586693642869,90.30042672391436,,,-195.21418330848314
360,,55.8924024235319,136.1323497456087,-78.59459140227362,-20.888889247122684,134.3631965078534,110.52203915183779,-92.76512503621606,-16.369048408653462,,-165.83325931500093
361,,125.22742349455373,,-24.588144069914772,-36.05051843963706,-66.81239089367072,,218.82492153061634,126.7380480429422,-57.19369695536919,-34.609445757352795
362,-97.32361311669635,77.28983036846722,45.78764633751771,-22.72147862087132,,218.4991649132402,60.187819953190655,63.49025169483609,,-258.8313785032684,-116.52791018071599
363,-11.442962698772162,-43.70110400306651,,,36.250831801532925,-17.3752634914463,,-8.382826354980558,49.785657842795544,76.58464869838649,142.1931545687103
